country_name,country_text_id,year,v2x_polyarchy,v2x_libdem,v2x_suffr,v2x_clpriv,v2x_clpol,v2x_clphy,v2xcl_dmove,v2xcl_slave,v2xcl_disc
France,FRA,1796,0.2690,0.2260,0.4000,0.4570,0.4350,0.7720,0.3750,0.8070,0.4370
France,FRA,1797,0.2690,0.2260,0.4000,0.4570,0.4350,0.7720,0.3750,0.8070,0.4370
France,FRA,1798,0.2700,0.2260,0.4000,0.4570,0.4350,0.7720,0.3750,0.8070,0.4370
France,FRA,1799,0.2710,0.2040,0.4000,0.4570,0.4810,0.7720,0.3750,0.8070,0.4370
France,FRA,1800,0.1180,0.1020,0.4000,0.4760,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1801,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1802,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1803,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1804,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1805,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1806,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1807,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1808,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1809,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1810,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1811,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1812,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1813,0.1180,0.1060,0.4000,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1814,0.0940,0.1010,0.0100,0.5700,0.1210,0.4900,0.3750,0.8070,0.1560
France,FRA,1815,0.1810,0.1640,0.0100,0.6960,0.4790,0.6330,0.5740,0.8070,0.4290
France,FRA,1816,0.1860,0.1710,0.0100,0.6960,0.4790,0.6330,0.5740,0.8070,0.4290
France,FRA,1817,0.1870,0.1710,0.0100,0.6960,0.4790,0.6330,0.5740,0.8070,0.4290
France,FRA,1818,0.1870,0.1710,0.0100,0.6960,0.4790,0.6330,0.5740,0.8070,0.4290
France,FRA,1819,0.1860,0.1710,0.0100,0.6960,0.4790,0.6330,0.5740,0.8070,0.4290
France,FRA,1820,0.1300,0.1560,0.0100,0.6960,0.4790,0.6330,0.5740,0.8070,0.4290
France,FRA,1821,0.1840,0.1680,0.0100,0.6320,0.3810,0.6330,0.5740,0.8070,0.1550
France,FRA,1822,0.1750,0.1650,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1823,0.1750,0.1650,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1824,0.1770,0.1650,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1825,0.1770,0.1650,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1826,0.1770,0.1650,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1827,0.1770,0.1650,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1828,0.1760,0.1640,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1829,0.1760,0.1640,0.0100,0.6320,0.3100,0.6330,0.5740,0.8070,0.1550
France,FRA,1830,0.2040,0.2000,0.0100,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1831,0.2040,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1832,0.2040,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1833,0.2040,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1834,0.2060,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1835,0.2070,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1836,0.2070,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1837,0.2070,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1838,0.2080,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1839,0.2070,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1840,0.2060,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1841,0.2060,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1842,0.2070,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1843,0.2080,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1844,0.2080,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1845,0.2080,0.2000,0.0200,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1846,0.2080,0.2000,0.0300,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1847,0.2080,0.2000,0.0300,0.6990,0.4690,0.7680,0.5740,0.8070,0.4290
France,FRA,1848,0.3990,0.3370,0.5000,0.7590,0.8470,0.6510,0.7900,0.8070,0.9290
France,FRA,1849,0.4800,0.3830,0.5000,0.7590,0.8470,0.6510,0.7900,0.8070,0.9290
France,FRA,1850,0.4800,0.3830,0.5000,0.7590,0.8470,0.6510,0.7900,0.8070,0.9290
France,FRA,1851,0.2930,0.1860,0.5000,0.7020,0.3190,0.3420,0.5910,0.8070,0.1610
France,FRA,1852,0.1610,0.1460,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1853,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1854,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1855,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1856,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1857,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1858,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1859,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1860,0.1750,0.1490,0.5000,0.7020,0.2380,0.3420,0.5910,0.8070,0.1610
France,FRA,1861,0.1970,0.1680,0.5000,0.7020,0.3180,0.3420,0.5910,0.8070,0.4300
France,FRA,1862,0.2020,0.1700,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1863,0.2030,0.1700,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1864,0.2030,0.1700,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1865,0.2030,0.1700,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1866,0.2030,0.1700,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1867,0.2030,0.1700,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1868,0.2030,0.1700,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1869,0.2030,0.1750,0.5000,0.7020,0.3580,0.3420,0.5910,0.8070,0.4300
France,FRA,1870,0.3170,0.2450,0.5000,0.4450,0.5460,0.2130,0.2230,0.8070,0.2720
France,FRA,1871,0.4480,0.3140,0.5000,0.4450,0.5750,0.3360,0.2230,0.8070,0.2720
France,FRA,1872,0.4790,0.3670,0.5000,0.7330,0.6630,0.8780,0.8300,0.8070,0.5880
France,FRA,1873,0.4790,0.3670,0.5000,0.7330,0.6630,0.8780,0.8300,0.8070,0.5880
France,FRA,1874,0.5060,0.3840,0.5000,0.7330,0.7160,0.8780,0.8300,0.8070,0.5880
France,FRA,1875,0.5060,0.4000,0.5000,0.7330,0.7160,0.8780,0.8300,0.8070,0.5880
France,FRA,1876,0.5060,0.3980,0.5000,0.7330,0.7160,0.8780,0.8300,0.8070,0.5880
France,FRA,1877,0.5070,0.3990,0.5000,0.7330,0.7160,0.8780,0.8300,0.8070,0.5880
France,FRA,1878,0.5230,0.4290,0.5000,0.7330,0.7720,0.8780,0.8300,0.8070,0.5880
France,FRA,1879,0.5400,0.4400,0.5000,0.7330,0.8040,0.8780,0.8300,0.8070,0.7840
France,FRA,1880,0.5510,0.4490,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1881,0.5490,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1882,0.5470,0.4460,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1883,0.5470,0.4460,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1884,0.5470,0.4460,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1885,0.5470,0.4470,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1886,0.5490,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1887,0.5490,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1888,0.5490,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1889,0.5490,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1890,0.5480,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1891,0.5480,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1892,0.5480,0.4480,0.5000,0.7640,0.8350,0.8780,0.8300,0.8070,0.7840
France,FRA,1893,0.5420,0.4450,0.5000,0.7640,0.8110,0.8780,0.8300,0.8070,0.7840
France,FRA,1894,0.5430,0.4460,0.5000,0.7640,0.8110,0.8780,0.8300,0.8070,0.7840
France,FRA,1895,0.5430,0.4460,0.5000,0.7640,0.8110,0.8780,0.8300,0.8070,0.7840
France,FRA,1896,0.5430,0.4460,0.5000,0.7640,0.8110,0.8780,0.8300,0.8070,0.7840
France,FRA,1897,0.5430,0.4460,0.5000,0.7640,0.8110,0.8780,0.8300,0.8070,0.7840
France,FRA,1898,0.5520,0.4510,0.5000,0.7640,0.8420,0.8780,0.8300,0.8070,0.7840
France,FRA,1899,0.5510,0.4510,0.5000,0.7640,0.8420,0.8780,0.8300,0.8070,0.7840
France,FRA,1900,0.5570,0.4550,0.5000,0.7640,0.8830,0.8780,0.8300,0.8070,0.7840
France,FRA,1901,0.5650,0.4590,0.5000,0.7640,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1902,0.5600,0.4570,0.5000,0.7420,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1903,0.5580,0.4560,0.5000,0.7420,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1904,0.5580,0.4560,0.5000,0.7420,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1905,0.5580,0.4580,0.5000,0.7820,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1906,0.5600,0.4620,0.5000,0.7920,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1907,0.5610,0.4630,0.5000,0.8010,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1908,0.5610,0.4630,0.5000,0.8010,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1909,0.5610,0.4630,0.5000,0.8010,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1910,0.5650,0.4660,0.5000,0.8010,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1911,0.5670,0.4670,0.5000,0.8010,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1912,0.5670,0.4670,0.5000,0.8010,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1913,0.5670,0.4670,0.5000,0.8010,0.9010,0.8780,0.8300,0.8070,0.7840
France,FRA,1914,0.5100,0.4190,0.5000,0.7860,0.7960,0.8460,0.7920,0.8070,0.6960
France,FRA,1915,0.5090,0.4170,0.5000,0.7860,0.7960,0.8460,0.7920,0.8070,0.6960
France,FRA,1916,0.5090,0.4170,0.5000,0.7930,0.7960,0.8460,0.7920,0.8070,0.6960
France,FRA,1917,0.5090,0.4170,0.5000,0.7930,0.7960,0.8460,0.7920,0.8070,0.6960
France,FRA,1918,0.5150,0.4210,0.5000,0.7930,0.7960,0.8460,0.7920,0.8070,0.6960
France,FRA,1919,0.5330,0.4420,0.5000,0.8050,0.8300,0.8460,0.8280,0.8070,0.7150
France,FRA,1920,0.5670,0.4680,0.5000,0.8110,0.8780,0.8740,0.8280,0.8070,0.7150
France,FRA,1921,0.5670,0.4680,0.5000,0.8110,0.8780,0.8740,0.8280,0.8070,0.7150
France,FRA,1922,0.5670,0.4680,0.5000,0.8110,0.8780,0.8740,0.8280,0.8070,0.7150
France,FRA,1923,0.5670,0.4680,0.5000,0.8110,0.8780,0.8740,0.8280,0.8070,0.7150
France,FRA,1924,0.5670,0.4680,0.5000,0.8110,0.8780,0.8740,0.8280,0.8070,0.7150
France,FRA,1925,0.5630,0.4650,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1926,0.5630,0.4650,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1927,0.5630,0.4650,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1928,0.5620,0.4640,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1929,0.5620,0.4640,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1930,0.5620,0.4640,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1931,0.5620,0.4640,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1932,0.5600,0.4620,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1933,0.5590,0.4620,0.5000,0.8110,0.8700,0.8740,0.8280,0.8070,0.7150
France,FRA,1934,0.5600,0.4630,0.5000,0.8110,0.8710,0.8740,0.8280,0.8070,0.7150
France,FRA,1935,0.5590,0.4620,0.5000,0.8110,0.8650,0.8740,0.8280,0.8070,0.7150
France,FRA,1936,0.5510,0.4570,0.5000,0.8110,0.8560,0.8740,0.8280,0.8070,0.7150
France,FRA,1937,0.5520,0.4570,0.5000,0.8110,0.8560,0.8740,0.8280,0.8070,0.7150
France,FRA,1938,0.5520,0.4590,0.5000,0.8110,0.8560,0.8740,0.8280,0.8070,0.7150
France,FRA,1939,0.5350,0.4440,0.5000,0.7590,0.8320,0.8740,0.6680,0.8070,0.7150
France,FRA,1940,0.1860,0.1240,0.5000,0.2880,0.2040,0.3920,0.2120,0.5260,0.1630
France,FRA,1941,0.0830,0.0600,0.5000,0.2920,0.1870,0.3920,0.2070,0.5260,0.1630
France,FRA,1942,0.0830,0.0600,0.5000,0.2920,0.1870,0.3920,0.2070,0.5260,0.1630
France,FRA,1943,0.0830,0.0600,0.5000,0.2920,0.1870,0.3920,0.2070,0.5260,0.1630
France,FRA,1944,0.0840,0.0600,0.5000,0.2920,0.1970,0.3920,0.2070,0.5260,0.1630
France,FRA,1945,0.2080,0.1790,1.0000,0.7450,0.6210,0.7120,0.6980,0.8010,0.8110
France,FRA,1946,0.3620,0.2690,1.0000,0.8850,0.8610,0.8810,0.8930,0.8760,0.9410
France,FRA,1947,0.7010,0.5970,1.0000,0.8890,0.8880,0.8810,0.9140,0.8760,0.9410
France,FRA,1948,0.7420,0.6310,1.0000,0.8890,0.9030,0.8810,0.9140,0.8760,0.9410
France,FRA,1949,0.7420,0.6310,1.0000,0.8890,0.9030,0.8810,0.9140,0.8760,0.9410
France,FRA,1950,0.7510,0.6390,1.0000,0.8890,0.9120,0.8810,0.9140,0.8760,0.9410
France,FRA,1951,0.7510,0.6380,1.0000,0.8890,0.9120,0.8810,0.9140,0.8760,0.9410
France,FRA,1952,0.7520,0.6380,1.0000,0.8890,0.9120,0.8810,0.9140,0.8760,0.9410
France,FRA,1953,0.7520,0.6380,1.0000,0.8890,0.9120,0.8810,0.9140,0.8760,0.9410
France,FRA,1954,0.7210,0.6040,1.0000,0.8890,0.8790,0.7170,0.9140,0.8760,0.9410
France,FRA,1955,0.7370,0.6200,1.0000,0.8890,0.8940,0.7170,0.9140,0.8760,0.9410
France,FRA,1956,0.7430,0.6240,1.0000,0.8890,0.8940,0.7170,0.9140,0.8760,0.9410
France,FRA,1957,0.7510,0.6310,1.0000,0.8890,0.9040,0.7170,0.9140,0.8760,0.9410
France,FRA,1958,0.7560,0.6360,1.0000,0.8890,0.8910,0.6810,0.9140,0.8760,0.8950
France,FRA,1959,0.7480,0.6270,1.0000,0.8890,0.8790,0.6810,0.9140,0.8760,0.8950
France,FRA,1960,0.7500,0.6320,1.0000,0.9040,0.8800,0.6810,0.9140,0.8760,0.8950
France,FRA,1961,0.7500,0.6320,1.0000,0.9040,0.8800,0.6810,0.9140,0.8760,0.8950
France,FRA,1962,0.7500,0.6340,1.0000,0.9210,0.8800,0.6810,0.9140,0.8760,0.8950
France,FRA,1963,0.7740,0.6610,1.0000,0.9240,0.9040,0.8950,0.9140,0.8850,0.8950
France,FRA,1964,0.7740,0.6610,1.0000,0.9240,0.9040,0.8950,0.9140,0.8850,0.8950
France,FRA,1965,0.7740,0.6610,1.0000,0.9240,0.9040,0.8950,0.9140,0.8850,0.8950
France,FRA,1966,0.7750,0.6660,1.0000,0.9310,0.9040,0.8950,0.9140,0.8850,0.8950
France,FRA,1967,0.7820,0.6700,1.0000,0.9310,0.9160,0.8950,0.9140,0.8850,0.8950
France,FRA,1968,0.7790,0.6680,1.0000,0.9420,0.9160,0.9070,0.9140,0.8850,0.8950
France,FRA,1969,0.8070,0.7150,1.0000,0.9420,0.9450,0.9350,0.9140,0.8850,0.9480
France,FRA,1970,0.8320,0.7480,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1971,0.8360,0.7520,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1972,0.8300,0.7450,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1973,0.8410,0.7580,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1974,0.8440,0.7610,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1975,0.8530,0.7690,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1976,0.8530,0.7690,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1977,0.8530,0.7690,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1978,0.8550,0.7710,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1979,0.8550,0.7720,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1980,0.8550,0.7720,1.0000,0.9420,0.9480,0.9350,0.9140,0.8850,0.9480
France,FRA,1981,0.8640,0.7830,1.0000,0.9420,0.9530,0.9350,0.9140,0.8850,0.9480
France,FRA,1982,0.8680,0.7890,1.0000,0.9420,0.9580,0.9620,0.9140,0.8850,0.9480
France,FRA,1983,0.8680,0.7890,1.0000,0.9420,0.9580,0.9620,0.9140,0.8850,0.9480
France,FRA,1984,0.8680,0.7890,1.0000,0.9420,0.9580,0.9620,0.9140,0.8850,0.9480
France,FRA,1985,0.8680,0.7890,1.0000,0.9420,0.9580,0.9620,0.9140,0.8850,0.9480
France,FRA,1986,0.8680,0.7890,1.0000,0.9420,0.9580,0.9620,0.9140,0.8850,0.9480
France,FRA,1987,0.8680,0.7880,1.0000,0.9420,0.9580,0.9620,0.9140,0.8850,0.9480
France,FRA,1988,0.8760,0.7980,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1989,0.8770,0.8000,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1990,0.8770,0.8000,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1991,0.8770,0.8000,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1992,0.8770,0.8010,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1993,0.8760,0.7950,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1994,0.8760,0.7980,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1995,0.8710,0.7920,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1996,0.8740,0.7950,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1997,0.8760,0.7980,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1998,0.8770,0.8000,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,1999,0.8770,0.8000,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2000,0.8770,0.8000,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2001,0.8770,0.8000,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2002,0.8750,0.7980,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2003,0.8740,0.7970,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2004,0.8740,0.7970,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2005,0.8740,0.7970,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2006,0.8740,0.7970,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2007,0.8780,0.8050,1.0000,0.9420,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2008,0.8860,0.8140,1.0000,0.9410,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2009,0.8860,0.8140,1.0000,0.9410,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2010,0.8860,0.8140,1.0000,0.9410,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2011,0.8890,0.8150,1.0000,0.9410,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2012,0.8910,0.8180,1.0000,0.9390,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2013,0.8920,0.8200,1.0000,0.9390,0.9660,0.9620,0.9140,0.8850,0.9480
France,FRA,2014,0.8910,0.8200,1.0000,0.9290,0.9650,0.9620,0.9140,0.8850,0.9480
France,FRA,2015,0.8850,0.8130,1.0000,0.9290,0.9600,0.9620,0.9140,0.8850,0.9480
France,FRA,2016,0.8850,0.8130,1.0000,0.9290,0.9600,0.9620,0.9140,0.8850,0.9480
France,FRA,2017,0.8870,0.8150,1.0000,0.9290,0.9630,0.9620,0.9140,0.8850,0.9480
France,FRA,2018,0.8750,0.7970,1.0000,0.9350,0.9540,0.9620,0.9140,0.9080,0.9480
France,FRA,2019,0.8670,0.7930,1.0000,0.9270,0.9500,0.9620,0.9140,0.9080,0.9480
France,FRA,2020,0.8660,0.7890,1.0000,0.8820,0.9460,0.9360,0.7870,0.8510,0.9480
France,FRA,2021,0.8670,0.7880,1.0000,0.8790,0.9490,0.9360,0.7870,0.8450,0.9480
France,FRA,2022,0.8780,0.8080,1.0000,0.8690,0.9600,0.9420,0.7870,0.7790,0.9480
France,FRA,2023,0.8760,0.8100,1.0000,0.8660,0.9550,0.9420,0.7800,0.7790,0.9480
France,FRA,2024,0.8660,0.7990,1.0000,0.8660,0.9520,0.9420,0.7800,0.7790,0.9480
United Kingdom,GBR,1789,0.2450,0.2310,0.0250,0.1730,0.6970,0.8220,0.0830,0.0990,0.4090
United Kingdom,GBR,1790,0.2670,0.2410,0.0250,0.1730,0.6970,0.8220,0.0830,0.0990,0.4090
United Kingdom,GBR,1791,0.2800,0.2460,0.0250,0.1730,0.6970,0.8220,0.0830,0.0990,0.4090
United Kingdom,GBR,1792,0.2760,0.2450,0.0250,0.1730,0.6720,0.8220,0.0830,0.0990,0.4090
United Kingdom,GBR,1793,0.2760,0.2450,0.0250,0.1730,0.6720,0.8220,0.0830,0.0990,0.4090
United Kingdom,GBR,1794,0.2760,0.2450,0.0250,0.1730,0.6720,0.8220,0.0830,0.0990,0.4090
United Kingdom,GBR,1795,0.2720,0.2430,0.0250,0.1730,0.6310,0.8220,0.0830,0.0990,0.2290
United Kingdom,GBR,1796,0.2770,0.2510,0.0250,0.2590,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1797,0.2730,0.2490,0.0250,0.2590,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1798,0.2730,0.2490,0.0250,0.2590,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1799,0.2730,0.2490,0.0250,0.2590,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1800,0.2730,0.2490,0.0250,0.2590,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1801,0.2770,0.2510,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1802,0.2770,0.2510,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1803,0.2740,0.2490,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1804,0.2740,0.2490,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1805,0.2740,0.2490,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1806,0.2770,0.2510,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1807,0.2780,0.2510,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1808,0.2720,0.2490,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1809,0.2720,0.2490,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1810,0.2760,0.2510,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1811,0.2740,0.2500,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1812,0.2770,0.2510,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1813,0.2740,0.2500,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
United Kingdom,GBR,1814,0.2740,0.2500,0.0250,0.2760,0.6310,0.8220,0.3340,0.0990,0.2290
